Package Name	App Version Code	App Version Name	Reviewer Language	Device	Review Submit Date and Time	Review Submit Millis Since Epoch	Review Last Update Date and Time	Review Last Update Millis Since Epoch	Star Rating	Review Title	Review Text	Developer Reply Date and Time	Developer Reply Millis Since Epoch	Developer Reply Text	Review Link
com.flyrobe.android			en	titan_umtsds	2016-01-01T17:56:05Z	1451670965579	2016-01-01T17:56:05Z	1451670965579	4						
com.flyrobe.android	20	1.0.20	en	OnePlus2	2016-01-02T11:14:10Z	1451733250055	2016-01-02T11:14:10Z	1451733250055	1	Pathetic app and worse customer service	Unavailability of items after booking and receiving the payment. Incorrect billing amount. App lacks basic features, scope for a lot of improvement	2016-02-02T08:32:20Z	1454401940134	Hi Deeksha, Our sincere apologies for the inconvenience caused to you. We would love to take detailed feedback form you. Could you please email your contact details to gouri.nawathe@flyrobe.com? We will investigate this matter and we promise you that you won't face any further issues with our service. Regards, Team Flyrobe	https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOFYnkjE9_g_6IFfD4i62NestowlPVOoYdJANNEHBVgNEWHHomqlG-mnhGp97VbMBwJEB17Px23P8U79Wg
com.flyrobe.android	20	1.0.20	en	HWY600-U	2016-01-02T12:40:27Z	1451738427261	2016-01-02T12:40:27Z	1451738427261	5		Very good	2016-02-02T08:32:44Z	1454401964078	Hi Durga, Thank you so much for your review! We are glad you enjoyed your Flyrobe experience! Hope to serve you again very soon. Best, Team Flyrobe	https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOHjo5NfW-i6sbvLEAoayw1lQBpSRGhlmbqGb16k1fDTRJjm2jhz8M9XwRiJawA_3vEwcG9-LFrRGbfNIQ
com.flyrobe.android	20	1.0.20	en	e73g	2016-01-02T13:12:32Z	1451740352966	2016-01-02T13:12:32Z	1451740352966	1		Don't have much ethnic..website too slow	2016-02-02T08:31:12Z	1454401872948	Hi Paurav, Thank you so much for your feedback! We are currently in the process of expanding our collection and will be updating it more frequently. Request you to check our app after a few days to see more. Regards, Team Flyrobe	https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOHZ-R0rkn63ZFbFRC6oMNRuyXQxvkxhyAuuxh711WDY3IpL3uQ7dXyDT_oAwjvimnZWn5UuGKddMg5y1Q
com.flyrobe.android			en	GIONEE	2016-01-02T16:36:52Z	1451752612853	2016-01-02T16:36:52Z	1451752612853	5						
com.flyrobe.android	20	1.0.20	en	YUPHORIA	2016-01-03T07:37:31Z	1451806651843	2016-01-03T07:37:31Z	1451806651843	5						
com.flyrobe.android			en	kanas	2016-01-04T02:13:04Z	1451873584746	2016-01-04T02:13:05Z	1451873585909	5		मौका.........मौका..........मौका.........मौका अब मौका एक multinational company में BUSINESS करने का.... Joining 100%....Free मौका घर बैठे Jobbers ..Students.. House wives सब के लिये ......आप भी करें और अपनों को भी ये मौका दीजिये। * मोबाइल..DTH..रिचार्ज+कमीशन *ऑनलाइन खरीदारी+कमीशन *landline.. electricity बिल भुगतान+कमीशन *रेल,बस,सिनेमा,हवाई जहाज आदि की टिकट बुकिंग+कमीशन ** भारत सहित कई देशों में आप किसी को भी इस BUSINESS में ज्वाइन करवा सकते हैं वो भी बिल्कुल FREE JOINING और पाएं कमीशन भी तो आज ही शुरू करें यह शानदार Business हमारे साथ . Play store से install करें Champcash Earn money app Sponsor id - 499357 डाल दीजियेगा । अधिक जानकारी हेतु ....type info&gt;send Whtsapp :7798269064 http://Champcash.com/499357 Sponsor id: 499357				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOHWTpxUcQpO_7gSNu5JL71gVFpV7cePvyFo_nOVSpDFDtC9HSNH0o6Nt993dhACLGOOucS-wsCjW0ISCA
com.flyrobe.android	20	1.0.20	en	g2	2016-01-04T08:02:36Z	1451894556272	2016-01-04T08:02:36Z	1451894556272	2	Not for men	But I don't find any clothes for men. Why?	2016-02-02T08:06:28Z	1454400388626	Hi Faisal, Thank you so much for your review! We are currently catering only to the women but maybe in future we will start for the men too. Best, Team Flyrobe.	https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOFNX-pVp7KP7NgzGyuQHgoKoUGf8_5ixZSkuzN8Tpr8VsKgZb1c3RGngqIXLax6Is6_bgPR1SJHp5O5gQ
com.flyrobe.android	20	1.0.20	en	ASUS_Z00L_63	2015-09-13T09:38:22Z	1442137102010	2016-01-04T09:38:02Z	1451900282033	5		Awesome dresses.. just loved it!	2016-02-02T08:03:15Z	1454400195847	Hi Anam, Thank you so much for your review! We are glad you enjoyed your Flyrobe experience! Hope to serve you again very soon. Best, Team Flyrobe	https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOF7vd4RCP4hQjSZ3fpNpxpuJJlmu8uYZMRmtNpOs3WL0rw5hFLptSErKjKaG7-JdGS8qMJcNysdJ1Teog
com.flyrobe.android	20	1.0.20	en	ghost	2016-01-04T10:14:26Z	1451902466963	2016-01-04T10:15:02Z	1451902502654	4	Awesome Concept	I saw this app on my fb & immediately I downloaded it from play store.I liked the concept very much, so wanted to give a try. I had tried & the overall experience was good.	2016-02-02T08:03:05Z	1454400185073	Hi Bharti, Thank you so much for your review! We are glad you enjoyed your Flyrobe experience! Hope to serve you again very soon. Best, Team Flyrobe	https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOGDp9DwPH4LucktKtVcJjmhaMYyPybHa5P4TlCRJW7_hGX8MuKdqn1ODHQFz30kVqYH5UAkbMIHEWlqAw
com.flyrobe.android			en	a7lte	2016-01-05T04:38:56Z	1451968736972	2016-01-05T04:38:56Z	1451968736973	4						
com.flyrobe.android			en	htc_a5mgp_dug	2016-01-05T07:06:53Z	1451977613778	2016-01-05T07:06:53Z	1451977613778	5						
com.flyrobe.android			en	E311	2016-01-05T11:08:38Z	1451992118894	2016-01-05T11:08:38Z	1451992118894	5	Awesome	Tis app is really amazing	2016-02-02T07:48:50Z	1454399330930	Hi Pooja, Thank you so much for your review! We are glad you enjoyed your Flyrobe experience! Hope to serve you again very soon. Best, Team Flyrobe	https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOFb1YkFHxc0VtDGeVmw_u7at1rMpkbchbwQ0SSLprjWuOrjE4YTzljy6LnCd4sM1Ta3Y1VvBz79ySzckw
com.flyrobe.android			en	A111	2016-01-05T11:21:19Z	1451992879767	2016-01-05T11:21:19Z	1451992879767	5						
com.flyrobe.android	20	1.0.20	en	GiONEE_GBL7319	2016-01-05T11:33:49Z	1451993629897	2016-01-05T11:34:29Z	1451993669115	5		Cool app	2016-02-02T07:48:40Z	1454399320128	Hi Vinayak, Thank you so much for your review! We are glad you enjoyed your Flyrobe experience! Hope to serve you again very soon. Best, Team Flyrobe	https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOFnvn-GEH9zgECEuCCPLt5Rmw5pJdfTMvvR4QjCSjFzeukWRM3mgHUb0SSH2MYz7XtkVxpNBo42U0lKLA
com.flyrobe.android			en	condor_umtsds	2016-01-06T00:33:10Z	1452040390952	2016-01-06T00:33:10Z	1452040390952	4						
com.flyrobe.android	20	1.0.20	en	trlte	2015-12-15T07:40:09Z	1450165209281	2016-01-06T13:06:34Z	1452085594590	5	Best service ever seen❤❤❤	First of all amazing packaging...loved the outfit...complete customer delight...genuine service...loved it way too much...will for sure recommend other for the same...thank you for the fab service..	2016-02-02T07:48:25Z	1454399305323	Hi Atika, Thank you so much for your review! We are glad you enjoyed your Flyrobe experience! Hope to serve you again very soon. Best, Team Flyrobe	https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOELWmR0mAMXxjY-vUPxgtR_xt7NmERbaC6YGqoqNxDM23awB2X_LZ6NggVa4bZw9kTngUVjVT17VaSRoQ
com.flyrobe.android			en	zeroflte	2016-01-06T13:48:00Z	1452088080664	2016-01-06T13:48:00Z	1452088080664	3						
com.flyrobe.android			en	C6602	2016-01-06T17:47:49Z	1452102469472	2016-01-06T17:47:49Z	1452102469472	3						
com.flyrobe.android	20	1.0.20	en	falcon_umtsds	2016-01-07T07:34:41Z	1452152081991	2016-01-07T07:34:41Z	1452152081991	5						
com.flyrobe.android	20	1.0.20	en	ferrari	2016-01-07T07:44:26Z	1452152666863	2016-01-07T07:44:26Z	1452152666863	5	Its my Best Friend...	This app is every girls rescue to her "What do i wear" problem.. Love it.. :*	2016-02-02T07:41:15Z	1454398875612	Hi Indrani, Thank you so much for your review! We are glad you enjoyed your Flyrobe experience! Hope to serve you again very soon. Best, Team Flyrobe	https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOEXG52fSKjGZnHVE3AkoyP2Usv7s25pzppbyFrjj_nP5r0ZGGCdrg5Vka9LAb6K6TsM4jSEIARgbW8RGQ
com.flyrobe.android	20	1.0.20	en	titan_umtsds	2016-01-07T09:11:49Z	1452157909535	2016-01-07T09:11:49Z	1452157909535	5	Amazing experience	Great App.. Ordered outfit was delivered on time.. Great experience.	2016-02-02T07:41:03Z	1454398863269	Hi Surekha, Thank you so much for your review! We are glad you enjoyed your Flyrobe experience! Hope to serve you again very soon. Best, Team Flyrobe	https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOHPDx9OfKm9F_Uch0Yge7u9Cp6Gmi9LPGghsW5U8xj539hk5mllcl7_G8K799Sxg3sC6SuOaCW6qeTY5g
com.flyrobe.android	20	1.0.20	en	hl3g	2016-01-07T12:48:20Z	1452170900832	2016-01-07T12:48:25Z	1452170905465	5	Lots of love to team flyrobe best of luck 🙌❤👍👏👌	Flyrobe Which really make me feel special. Amazing Concept which make girls to solve the day to day problem of wearing outfit on occasion and to be perfect on her occasion, Not only perfect but very especial. Its help WOMEN to wear such pretty branded dress at reasonable rate. Best part of the outfit is its steam inroned and presented in well manner which really look good and also hygenic, About the services punctuate during delivery and Pick up. Great concept Carry on and thanks for bring such concept f	2016-02-02T07:40:44Z	1454398844806	Hi Amarjeet, Thank you so much for your review! We are glad you enjoyed your Flyrobe experience! Hope to serve you again very soon. Best, Team Flyrobe	https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOFl1Gs5B5S8u2ZPSRucevds9Lh1SdN9d6z5UURqKq0QfKVypiVXp7OZeyHMmQo2fV8hf9I7CaS_MoeMhw
