Package Name	App Version Code	App Version Name	Reviewer Language	Device	Review Submit Date and Time	Review Submit Millis Since Epoch	Review Last Update Date and Time	Review Last Update Millis Since Epoch	Star Rating	Review Title	Review Text	Developer Reply Date and Time	Developer Reply Millis Since Epoch	Developer Reply Text	Review Link
com.flyrobe.android			en	1601	2017-11-01T06:16:29Z	1509516989405	2017-11-01T06:16:29Z	1509516989405	5						
com.flyrobe.android			en	ASUS_Z00L_93	2017-11-01T07:03:41Z	1509519821816	2017-11-01T07:04:07Z	1509519847315	5		It's awesome...😍😘	2017-11-04T06:16:01Z	1509776161425	Thank you so much for your review! We are glad you enjoyed your Flyrobe experience! Hope to serve you again very soon.	https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOE9U7w_JLpj_GXfHxj6PKLoOd-jZDnR9l9-ZQV-1ZC68AHFT2lS7gyQnfsYFGAzfiI5SaZ9m22WdcutIQ
com.flyrobe.android			en	hero2lte	2017-11-01T07:13:40Z	1509520420052	2017-11-01T07:13:40Z	1509520420052	5						
com.flyrobe.android	48	2.3.4	en	sanders_n	2017-11-01T10:16:11Z	1509531371621	2017-11-01T10:21:58Z	1509531718496	1		Mandatory login? Seriously?	2017-11-07T09:21:05Z	1510046465720	Hi Aayush, we are sorry for the inconvenience caused to you. Please drop us a detailed feedback at orders@flyrobe.com. We will get in touch with you asap	https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOHvbuWrhKdEvgj7IaO6gYZJpC_0koEWgTJsadPNhvKWzenh1hWSn4jWdfz9OcWyzs93ld7huIWj3Q-Z0w
com.flyrobe.android			en	A1601	2017-11-01T10:22:45Z	1509531765729	2017-11-01T10:22:45Z	1509531765729	5						
com.flyrobe.android	48	2.3.4	en	a8elte	2017-11-01T14:26:23Z	1509546383829	2017-11-01T14:29:16Z	1509546556281	4		All things are going good but Just One thing Your Customer service number are never being picked up yesterday even after trying 10 time it was just Being Tranfer but no one to attend rest collection are good	2017-11-01T14:38:19Z	1509547099070	Hey Amit,thanks for your valuable feedback. And we would also work on our weak areas.	https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOGRAwFt0eruD4zltzqciGouIH7Xq73DLt7-9FAtALG_Pru1tOaHYj8RVs1fglBJev4U2vWBBcM5nZYMpg
com.flyrobe.android			en	p1	2017-11-02T05:26:52Z	1509600412945	2017-11-02T05:27:05Z	1509600425496	4		Its a good	2017-11-04T06:15:49Z	1509776149107	Thank you so much for your review! We are glad you enjoyed your Flyrobe experience! Hope to serve you again very soon.	https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOEjCp5xuRWLiPzPyTxrX3myJ36O_r8A70xWGCnaJrmboLwmBohXDmw3jnq3EyDi2Lxe9OR9q-Cu07wgQg
com.flyrobe.android	48	2.3.4	en	PLE	2017-11-02T06:51:11Z	1509605471693	2017-11-02T07:00:59Z	1509606059291	1		OMG..!! All of them gave u only bad reviews... i dont know what should i do now?? I wanna do 3 orders back to back.. but after read these reviews...I'm in a big confusion.😅	2017-11-02T11:25:12Z	1509621912395	We are sorry that you feel that way but we have 5000+ happy customers you can check out some of the reviews here : https://flyrobe.com/customer-diaries	https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOHUF_Ip5czvIulRQLY-1jnH6xqlCLFOjwsdGD-TaMrmXQ2_G1aag-XnxlrEUtKqKUshJDquaG0qrhADEQ
com.flyrobe.android			en	kenzo	2017-11-02T16:11:22Z	1509639082823	2017-11-02T16:11:22Z	1509639082823	5						
com.flyrobe.android			en	CPH1701	2017-11-03T04:37:36Z	1509683856269	2017-11-03T04:37:36Z	1509683856269	5						
com.flyrobe.android	48	2.3.4	en	mido	2017-11-03T05:23:19Z	1509686599045	2017-11-03T05:26:42Z	1509686802670	2		No customer support. The call will be put on hold like forever. No matter how long and how many times you try to contact. I tried numerous times but I believe the the customer support team is having a time of their life being in flyrobe. Enjoy!	2017-11-03T13:35:50Z	1509716150355	Hi Vivek, We are extremely sorry for the inconvenience caused to you. Please mail us your contact details and issue at doris.dias@flyrobe.com. We will get in touch with you asap	https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOHuDueBvll8dXt0Dp3dovKLevbiONJh6x5J2FF3GjQUPLZjQPLQxYldFOF3Ld2XuXuHSIUgXtpKZzXOlw
